gene_id	n_tissues_used	corr_domFrac_vs_logExpr	corr_entropy_vs_logExpr	median_gene_tpm	dominant_isoform_switch_range	isoform_entropy_range	n_isoforms
ENSG00000064652	53	-0.2271482656638746	0.42113406415076626	7.100000000000001	0.6419858014600582	1.3726053814926662	12
ENSG00000064655	37	-0.49094718969640994	0.6137832608206465	2.5	0.1359999999999999	0.5306685662463799	9
ENSG00000064666	54	-0.8442771643948115	0.8757886396971388	57.795000000000016	0.2980900409276944	1.1683483272525232	10
ENSG00000064687	52	-0.37245537150391345	0.517344364713935	5.0924999	0.30200222418183764	0.43303047701606656	10
ENSG00000064692	29	-0.15454055715479054	0.7894396795614432	2.79	0.36270301478524986	1.1970671688921926	17
ENSG00000064703	51	-0.7409526025156069	0.7409526025156064	3.38	0.0025695931477517364	0.017891362232173077	2
ENSG00000064726	54	0.24584615484516795	-0.19709641845690842	22.4375	0.10101885629358331	0.3276779283029713	4
ENSG00000064763	51	-0.054351209915153256	0.476065542999165	4.20500013	0.37354162961962334	0.9806273847414648	9
ENSG00000064787	28	0.21401552485454856	0.16407909719700475	27.310000000000002	0.4152112067138044	0.6790687872080794	4
ENSG00000064886	25	0.27441761027538775	-0.08974816199842355	3.13	0.5906862745098039	1.2962336581939222	15
ENSG00000064932	54	-0.14794041709509295	0.6984342736805715	23.485	0.4397068617323848	0.708713438745117	6
ENSG00000064933	53	0.14148203375036889	0.07785128812608129	5.1000000000000005	0.3975345252421064	0.7924217541512231	21
ENSG00000064961	54	-0.6059545173320107	0.7274550902734466	36.884999050000005	0.10875119143753142	0.4667503359596361	8
ENSG00000064989	50	-0.05994994448959437	0.7184298671108678	3.7974999499999997	0.23335465291178326	0.43735404404102907	8
ENSG00000064995	54	-0.29635700718336416	0.3177794948758621	22.11	0.19066820276497698	0.48719041616717706	2
ENSG00000064999	54	0.022580679057283323	-0.06974359364909596	11.440000000000001	0.1312300954832082	0.35371360887382985	2
ENSG00000065000	54	0.025461727350145274	0.2552904896307992	7.2075001499999996	0.336970613656007	0.66488114899665	6
ENSG00000065029	54	-0.4525086406163653	0.5139520447706851	18.26499965	0.26936416042620154	0.36797046925701804	6
ENSG00000065054	53	-0.05399299796278724	0.3219817395221881	69.22999999999996	0.23595527279737794	0.5453887581593078	8
ENSG00000065057	54	-0.24243366377088704	0.3911082735225087	11.5499994975	0.48003302230608513	0.7566637944242977	5
ENSG00000065060	52			2.8575	0.0	0.0	1
ENSG00000065135	50			2.4300001	0.0	0.0	1
ENSG00000065150	54	-0.7054029909388809	0.6850100492240465	20.674999999999997	0.6855701094676667	1.5428614054248742	23
ENSG00000065154	54	0.05400090157430802	0.09086827686302314	59.43000149999999	0.17893058094111747	0.5981163525579738	8
ENSG00000065183	53	-0.8739651467271758	0.7962890943443709	3.9800000000000004	0.5825095988419924	0.8586587321738719	4
ENSG00000065243	54	-0.7695035317304584	0.8112174214978534	12.84	0.2537199558113318	0.6194414366353109	6
ENSG00000065268	54	0.19266393267504126	0.0483836361716113	16.162500499999997	0.13119283759119005	0.30163416994694947	8
ENSG00000065308	48			8.7875005	0.0	0.0	1
ENSG00000065320	45	-0.1907999968530242	0.25020420887710126	4.15	0.028963414634146423	0.13112022308376506	2
ENSG00000065325	14	0.23906405643091563	-0.19223940437086223	3.82	0.05363984674329503	0.209096186012197	4
ENSG00000065357	52	-0.5128060520883883	0.7745627807064048	11.759999999999998	0.46461904990659075	1.1765283965279572	25
ENSG00000065361	43	0.020593610394769358	0.2794951188909272	13.379999800000002	0.29157507562874796	0.4112622887937655	11
ENSG00000065413	50	-0.2650834449216292	0.40320898879460665	3.08	0.4680575539568344	0.8558689258186748	11
ENSG00000065427	54	0.30570541414431807	-0.21351320090889317	55.58749999999999	0.10856480101035326	0.2907749971623457	9
ENSG00000065457	54	-0.4952467114826684	0.5351783743154179	13.105000009999998	0.4073461475247032	0.8607599618455644	10
ENSG00000065485	47	0.42480829540845794	0.1064647018677282	14.280000000000005	0.5459336369551073	0.987540157388778	8
ENSG00000065491	54			6.1274999999999995	0.0	0.0	1
ENSG00000065518	54	0.05058626360128806	-0.05504948065142399	133.54999999999998	0.155998395561466	0.48010719022252124	5
ENSG00000065526	54	-0.31467087570816615	0.3184664051840214	28.104999999999997	0.18707490696076878	0.09029121690921726	4
ENSG00000065534	52	0.05585996253587176	0.13142731599102314	21.31	0.33959315139066204	0.6520136872937107	14
ENSG00000065548	54	-0.5516880576176809	0.5874889401296481	28.139999950000004	0.11706292649688887	0.49946096707622206	8
ENSG00000065559	54	-0.4557872292627365	0.5558363610830783	10.452499999999999	0.2582921665490473	0.6108933564586204	12
ENSG00000065600	50	0.44956845883793034	-0.11214508425254072	2.8949999849999997	0.28174108256423047	0.3261311057685212	5
ENSG00000065609	17	0.2600048333197189	0.6115756268618814	18.1200001	0.221224233113596	0.5952871392905039	21
ENSG00000065613	54	-0.131188810865431	0.19009638185429684	13.205	0.48367430862547556	0.812960485800822	3
ENSG00000065615	54	-0.33623989192085574	0.5650675934281543	5.755000050000001	0.19507230735005043	0.4071259579942852	3
ENSG00000065618	15	0.39546916219863104	-0.32999669461818737	8.37	0.19705882352941173	0.4962979541243321	5
ENSG00000065621	41	-0.19984501776356123	0.06373232647702083	4.8149999999999995	0.3368406285072952	0.44419219575329927	6
ENSG00000065665	54	0.5172767875860281	-0.4261006874404367	7.785	0.41901325594164235	0.8548960182080475	14
ENSG00000065675	6	-0.0852768538914164	0.16771000903252248	2.6775	0.40279720279720277	0.8556143416082438	3
ENSG00000065717	52	-0.3244224307653439	0.4828874098664452	19.3500005	0.16765884995290659	0.5551764839783007	15
ENSG00000065802	54	0.2904211719298131	-0.27121496525309563	23.83	0.41216068980783943	0.9548169637570524	8
ENSG00000065809	54	-0.24984680225118347	0.36040072419212854	20.6399995	0.34868307649877606	0.9998580945657616	26
ENSG00000065833	53			8.639999000000001	0.0	0.0	1
ENSG00000065882	54	-0.5599405122722382	0.40550443679195697	27.34750005	0.3954837790652296	0.7328247385148854	14
ENSG00000065883	54	-0.6872699598411706	0.4860019334164766	11.0375002	0.20120556694417713	0.173757571877462	4
ENSG00000065911	54	0.13346856003948243	0.398159078821119	18.34000005	0.36921442869398263	0.48183008127197735	7
ENSG00000065923	35	-0.2914271901501429	0.2620100444060027	2.6999999999999997	0.3472222222222222	0.88548543162848	5
ENSG00000065970	54	-0.5848340043420192	0.6272076530214875	9.375	0.07070721909982669	0.27155430851414386	3
ENSG00000065978	54	0.6706189945880489	-0.6751347727240351	296.885	0.08505842734921376	0.3141341483687833	4
ENSG00000065989	52	-0.3879490625573656	0.38033709959505413	8.45	0.23243177239187363	0.5969451376315072	7
ENSG00000066027	54	-0.10106037516886333	0.13084823530418363	21.4325	0.5675474506885001	1.2699266660900677	5
ENSG00000066032	16	-0.3467556345617643	0.4146161176810334	23.19749949	0.2625415215067473	0.6053225974555198	17
ENSG00000066044	54	-0.37781706727802283	0.4194123793305136	22.679999999999996	0.4820221681535549	0.6925006363306253	4
ENSG00000066056	51	-0.5650129432040091	0.6905607898230289	9.575000000000001	0.27120731120731123	0.8826054522787321	10
ENSG00000066084	54	-0.358248836387632	0.35824883638763194	5.700000000000001	0.0007710100231302919	0.006297165442471398	2
ENSG00000066117	54	-0.19541875181601268	0.39318992448694345	30.870000000000005	0.17926465323148189	0.4114837972327512	8
ENSG00000066135	54	-0.46348315392812367	0.4924401698435845	9.1	0.0582350826126975	0.25931377916688314	3
ENSG00000066136	54	-0.5530155336804752	0.6225298428215259	25.169999999999998	0.2909193031045799	0.9848910069326663	19
ENSG00000066185	28	0.34614796028482675	-0.40663907005746697	2.275	0.31097486204782343	0.42266230058454113	3
ENSG00000066230	11	-0.8125497386114774	0.820694222188201	4.725	0.06974716652136015	0.2529844537341495	2
ENSG00000066248	36	0.2726399547581334	-0.3040275838250608	4.51499991	0.5225292637781216	1.0228894364520469	7
ENSG00000066294	20	0.21890775951779035	-0.004807030580488756	1.4100000000000001	0.3468146878941482	0.37813647205709966	7
ENSG00000066322	54	-0.5065959775992767	0.5939652492048709	55.82749849999999	0.2372906190079953	0.8469151138443121	16
ENSG00000066336	53	0.19573281281990926	-0.3008361156059213	7.9499999599999995	0.1468339310618354	0.2542614940590818	4
ENSG00000066379	54	-0.2758102658800089	0.6338503063895792	18.735	0.38627386038965866	0.449717927334784	5
ENSG00000066382	41	-0.1766736712130538	0.23360728660577454	3.5500000000000003	0.23813512343910592	0.7328034385137207	7
ENSG00000066422	54	-0.2686843977949525	0.2699323843274906	5.824999999999999	0.12912030590649926	0.3583928926906722	2
ENSG00000066427	53	-0.15529940110259668	0.728547442394288	6.34	0.3226986624704956	1.052331856790993	45
ENSG00000066455	54	0.4199888242631096	-0.47796229216656333	17.945000200000003	0.3686282357944243	0.45961402639366405	2
ENSG00000066468	47	0.24080348105354998	0.28816332695459684	19.035	0.44975358855929803	0.5995253201548378	26
ENSG00000066557	53			5.245000000000001	0.0	0.0	1
ENSG00000066583	53	-0.2212262189127948	0.21872699710938695	10.825000000000001	0.008183111954459199	0.04747497868250225	2
ENSG00000066629	51	-0.06422205466501071	0.32908305553057793	6.37	0.6116015132408574	1.4771862602900736	17
ENSG00000066651	53	0.020523800234489114	0.32425865216997224	11.614999500000001	0.3202539825504968	0.5107205438700524	11
ENSG00000066654	54	-0.5968471501428667	0.6307819714984376	14.704999999999998	0.2660999540787532	0.6650861939619721	4
ENSG00000066697	53	-0.4956860284795976	0.5343547194516725	8.939999999999998	0.3096758987801653	0.5956072734170366	7
ENSG00000066735	33			2.1200000000000006	0.0	0.0	2
ENSG00000066739	53	-0.534420987206366	0.5671092814796936	6.600000000000001	0.534896705750977	1.0938825288363343	5
ENSG00000066777	54	0.27742528641866565	0.17145541830399674	9.617500005000002	0.4222166385073249	0.5483245458751544	6
ENSG00000066827	37	-0.8824927895540482	0.8331685583486635	1.8399999999999999	0.6190257450986021	1.3353285697612047	15
ENSG00000066855	53	-0.06302595199035063	0.14401571275408487	7.67499999	0.568912370899495	1.1841558798662435	13
ENSG00000066923	6	-0.35423417047012634	0.8834026468484507	9.377500000000001	0.43997899159663856	1.0799388094039077	12
ENSG00000066926	54	-0.5880063312419495	0.6815168378738491	9.1825	0.23508321449926983	0.6579084857799475	7
ENSG00000066933	51	-0.5618751274339977	0.5573749522767114	5.449999999999999	0.4071318584626987	1.1068727508628544	11
ENSG00000067048	48	-0.756089481671064	0.7926634050161335	29.4250002	0.5517509858073794	1.2584451329971211	9
ENSG00000067057	53	-0.261953803854084	0.2867928311685722	32.670001	0.4200161640477067	0.63554425104147	11
ENSG00000067064	54	-0.0035328839689215746	-0.031271916070687224	24.610000000000003	0.34224764960149845	0.8769322300316478	4
ENSG00000067066	54	-0.18431120576015134	0.6070139174560542	31.812498995000006	0.17652792181574006	0.5850021022833156	11
ENSG00000067082	54	-0.4903684562721911	0.6388080764560956	38.522499485	0.2807398465968647	0.8284896543128962	7
ENSG00000067113	53	0.22364520718600814	-0.15994888353895476	53.52500100000001	0.42653122478301086	0.82101696386745	5
ENSG00000067141	52	-0.3764373316156295	0.30645611494677405	11.2625005	0.2954667088330455	0.6713658780236275	7
ENSG00000067167	54	-0.4371115641942101	0.460202228597286	40.254999999999995	0.13241051337293908	0.41512922362207627	5
ENSG00000067177	50	0.0911412951853036	-0.08898120195879175	3.1	0.4190609004900874	0.5835583224364893	5
ENSG00000067182	54	-0.7321399854433436	0.7886011505918897	75.952500015	0.09811156947860422	0.4568321765142932	11
ENSG00000067191	42	0.6120923723617291	-0.573583893025703	3.3100000000000005	0.6095195127453191	1.2054560409383552	7
ENSG00000067208	51	-0.09674215633188177	0.11381836426507282	3.38	0.3473959868014133	0.4523374379794459	6
ENSG00000067221	53	0.21347896567956637	0.3211201733760468	10.040000299999999	0.09400094473311288	0.3962334159444727	9
ENSG00000067225	54	-0.34943211397936697	0.35738002519986345	216.95249923499998	0.6247400043946859	1.3467152264171207	14
ENSG00000067248	53			9.205	0.0	0.0	2
ENSG00000067334	54	0.2658042538020252	-0.03574792999058804	27.634999999999998	0.24709865144647758	0.2672242348401239	6
ENSG00000067365	54	-0.38379779884968757	0.4396334546073725	13.480000000000002	0.1815587521577286	0.47373617898945475	14
ENSG00000067369	53	-0.25787004111537765	0.4545642664792974	9.29	0.5760392785084362	1.2794028838335565	14
ENSG00000067445	53	-0.5573182541680191	0.7226753621204655	10.099999984999998	0.5805516151744848	1.4341279729268306	23
ENSG00000067533	53	-0.4297190404998746	0.31783125340116625	4.85	0.4163296041308088	0.418459484832578	2
ENSG00000067560	54	-0.006133043417423933	0.05202530921297068	233.220004905	0.05184019675195628	0.2122870048619757	6
ENSG00000067596	54	-0.5253807913912043	0.5375859662449767	19.03	0.2765448113687588	0.4316538067667104	6
ENSG00000067606	48	-0.3330192586905629	0.5932723855813642	13.142500000000002	0.3964179841897233	1.1093534260678666	23
ENSG00000067646	31	-0.17471926352516653	0.523474929781287	1.85	0.4542704298099981	0.9378203860116201	7
ENSG00000067704	54	-0.5024405876267123	0.5301865883017169	27.08	0.020318320352184283	0.11220828609954954	4
ENSG00000067715	26	0.22248221975167592	-0.01822843387838101	6.324999850000001	0.39631337185842075	0.4676392486088847	12
ENSG00000067798	38	0.06330211995867313	-0.11240082341939568	2.7950000000000004	0.53779071154259	1.1224751212936726	13
ENSG00000067829	54	-0.275297987462649	0.30787728379329027	50.22	0.2965124538660686	0.8583725492945891	11
ENSG00000067836	54	0.4335535052591781	-0.12537207497541683	18.135	0.40634783121870194	0.583753389160176	10
ENSG00000067840	49	0.4514172829369878	0.1305467612772438	11.46	0.49643815032086264	0.8527350883375087	9
ENSG00000067842	14	0.006743273353178988	0.22509921758304444	5.6675001	0.3538745264836845	0.6806066632922363	6
ENSG00000067900	54	0.1250340630999842	-0.08967606097537927	12.174999915	0.37745409114345774	0.4116109037528972	3
ENSG00000067955	54	-0.5422657106124796	0.6699809165574306	13.335	0.2500168339897108	0.5162067857951633	6
ENSG00000067992	53	0.20501122465558685	-0.21794363170960743	6.999999999999998	0.39561963109724696	0.5737712284089147	2
ENSG00000068001	54	0.3970781243948726	-0.12511743133038575	27.394999999999996	0.3621995671609269	0.5462075920723025	9
ENSG00000068024	52	-0.11992172351105185	0.3343472419642681	4.0600000000000005	0.45608921893506876	0.7623477127478934	8
ENSG00000068028	54	-0.6546883218760012	0.7165180364464676	27.575000000000003	0.527280670911716	1.0946419900215396	8
ENSG00000068078	40	0.3302745876206065	-0.4719466109028598	13.72249995	0.38125268771619913	0.5473573548704044	7
ENSG00000068079	54	0.2821533043909881	-0.14080224424725452	14.280000000000001	0.17831913192047755	0.09191562966979927	3
ENSG00000068097	53	0.030535843049803283	0.6099935840639624	6.705	0.16870008388094482	0.44359159534457493	10
ENSG00000068120	54	0.25367295500731746	0.6181584089306038	25.2524995	0.30275185509636154	0.41078965608521356	11
ENSG00000068137	53	-0.15768121933108276	0.7974597347426184	10.85	0.15264637456513863	0.4494821024959701	7
ENSG00000068305	54	0.3955235907977284	-0.1488052135621783	16.330000000000002	0.4154459088327105	0.5670565538137748	10
ENSG00000068308	54	-0.12899167682494753	0.14925270908433647	39.514999985	0.3466414529968428	0.862513965204923	7
ENSG00000068323	54	-0.32567950176707666	0.22879287243813834	34.71499999999999	0.1847695066135005	0.1612049053241873	4
ENSG00000068354	54	-0.6494644577978058	0.6387831225994067	8.615000000000002	0.28366783442840904	0.6104982291533029	5
ENSG00000068366	54	-0.16156232066199855	0.5230559417597462	10.2	0.47779719496348083	0.7291995558364449	9
ENSG00000068383	54	0.38098498652114504	-0.3433972229268393	20.755	0.3469800628713241	0.7756842785514865	7
ENSG00000068394	54			15.1475005	0.0	0.0	1
ENSG00000068400	54	-0.5895889540700407	0.5874601540317549	20.599999999999998	0.3214767488111452	0.7964626354677007	9
ENSG00000068438	54	0.15504182003687692	0.44956600056934604	22.5674994	0.21363265876983606	0.542890508028268	13
ENSG00000068489	8	-0.8891068621799855	0.9068443330814772	1.3000000000000003	0.35716539906171296	0.5278194383608319	8
ENSG00000068615	46	0.2965587271278351	-0.2879434824631322	7.977499999999999	0.3091544886410623	0.7126196443219277	8
ENSG00000068650	54	0.21706368702934986	-0.06390196966957264	4.789999999999999	0.42084817490879917	0.6284287083975877	12
ENSG00000068654	53	-0.7500234431407916	0.7767453488565024	3.9899999999999993	0.36141906873614194	0.9682638169193623	9
ENSG00000068697	54			149.925	0.0	0.0	1
ENSG00000068724	54	-0.1951662779582983	0.44614154027622155	10.29750005	0.5133091489328814	0.9418019316951363	10
ENSG00000068745	54	-0.551782570403274	0.6770254372897694	60.47499984749999	0.5038585173443911	1.0127861007914387	26
ENSG00000068781	8	-0.744663541802416	0.8142055051356644	1.8049999999999997	0.30427391937833914	0.5877411150518073	6
ENSG00000068784	54	0.09596345619985591	-0.0060196762542184664	3.3924999999999996	0.49339207048458156	1.0867495975212156	5
ENSG00000068796	54	-0.5046735448598482	0.5748129836297626	6.924999585	0.3447428785409058	0.6611097267147561	7
ENSG00000068831	53	-0.3227788714825298	0.6665647214076934	16.039999699999996	0.28033176191128567	0.8701239716592809	17
ENSG00000068878	54	-0.17724938663732745	0.0796096349999808	19.645000000000003	0.31775240668717125	0.3044856322755438	5
ENSG00000068885	53	-0.3341675758406968	0.4540734312447216	8.55	0.33922255372508314	1.263281486660921	23
ENSG00000068903	54	0.3328588637259729	-0.3112872212183796	43.29749915	0.4829230192602069	0.8624857673595983	13
ENSG00000068912	54	0.07282263814516804	0.15730914217827724	24.027500494999998	0.17445118189965203	0.2628759736937242	3
ENSG00000068971	54	0.5689172012726624	-0.6127853994224582	16.625	0.08564873184549637	0.3169097481058246	4
ENSG00000068976	50	0.032817989825066535	-0.2963716126094813	7.9925	0.2579700602952387	0.44962219456616404	4
ENSG00000069011	20	0.23640315193325323	-0.011478890661702566	6.47249985	0.31066870366957755	0.4034061382481371	5
ENSG00000069020	52	-0.23858915869000377	0.5137923638679985	5.63	0.5567015849359433	1.5459528127266235	19
ENSG00000069122	51	-0.16923325322354787	0.2262215082472602	6.7	0.3091229745363411	0.5673817908648948	4
ENSG00000069188	13	-0.969377620319165	0.9522254846739938	1.3900000000000001	0.45628997867803833	0.9830832924397599	4
ENSG00000069248	54	0.009069004400860567	0.15079779056530557	13.8650001	0.29338107872956976	0.39459571509384017	4
ENSG00000069275	54	0.26002002095313304	-0.2457007595137894	60.13500000000002	0.40134978754023476	0.3972009894444462	2
ENSG00000069329	54	0.22213666821859926	-0.18923859283251318	21.349999999999994	0.1667359393246859	0.2615694213615886	4
ENSG00000069345	54	-0.4254818917688575	0.2608023780693067	34.072500000000005	0.2509963796552448	0.2884589523279071	3
ENSG00000069399	54	-0.5409874745883166	0.6990468790581322	21.167499499999998	0.09199999999999997	0.3480516127105478	4
ENSG00000069424	54	0.793822810975751	-0.7456423419499647	7.257500102	0.6438008340999576	1.1649610739999678	16
ENSG00000069431	48	-0.4222656403089881	0.5073442152393299	4.08749991	0.3526508435560106	0.8632524590143118	7
ENSG00000069482	14	0.17365586524195603	-0.16947595114029093	3.0999999999999996	0.15333333333333332	0.428447781117417	2
ENSG00000069493	50	-0.7649422907755165	0.8659745606087166	5.27	0.25728428770549716	1.166174697867231	16
ENSG00000069509	54	-0.1859113317659694	0.2916719306425431	12.445000000000002	0.4236994464566154	0.6814580145990098	2
ENSG00000069535	51	-0.23416470789546073	0.2680695123757305	33.11500000000001	0.01814457126134028	0.10321926619622798	3
ENSG00000069667	53	-0.3324031737721633	0.2595535603414092	5.849999999999999	0.5758287537081335	1.3495559982830163	11
ENSG00000069696	28			1.495	0.0	0.0	2
ENSG00000069702	50	-0.44983720083967915	0.5310986622828034	14.060000000000002	0.07885102787947051	0.3210218761116526	9
ENSG00000189195	38	0.7894353642458148	-0.7668697903849513	2.225000005	0.53110724610292	1.1929448133819733	5
ENSG00000069764	6	0.5348316873669484	-0.49795996192759906	3.4299999999999997	0.09685799109351811	0.12170068294320813	2
ENSG00000069812	7	0.3663826314389575	-0.29976582313598943	12.29	0.42992421041448864	0.6582808526512123	6
ENSG00000069849	54	0.08855672694462156	-0.08038381917343218	84.11	0.6139119640491439	1.266440648416977	8
ENSG00000069869	40	-0.08484186946631017	0.24922783155911069	4.08	0.497716894977169	1.0690375462622836	11
ENSG00000069943	53	0.24872146561382738	0.394202058272263	5.279999999999999	0.34895109851169387	0.5644997705525054	9
ENSG00000069956	53	-0.6231701872150677	0.6458917094409213	7.614999999999999	0.13443338995389464	0.46635534222953073	8
ENSG00000069966	54	-0.17851122589924068	0.44517537849537947	14.767499999999998	0.22917070471496326	0.49899111384163364	8
ENSG00000069974	54	0.027245928590118613	-0.08955872157879514	11.787500015	0.4209119659318193	0.915646805956631	10
ENSG00000069998	54	0.5582232119397844	-0.447815111366747	15.394999999999996	0.2581410934744268	0.5656274799863849	5
ENSG00000070010	54	0.25244377968629356	0.3344659613719718	32.254999999999995	0.25055438438931504	0.4331274451798417	7
ENSG00000070018	52	-0.5299155961795432	0.49676217355699814	5.925000000000001	0.2200299237894126	0.37970474494428164	6
ENSG00000070031	5			1.56	0.0	0.0	1
ENSG00000070047	54	-0.7141557388108994	0.7394966859012502	12.954999999999998	0.25533274338937795	0.6793310286655455	5
ENSG00000070061	54	0.535245076422926	-0.4056919106064633	14.705000000000002	0.30544519806442194	0.5821061239284017	4
ENSG00000070081	54	0.409820504553918	0.062459233319673936	11.315000099999999	0.1845802586950156	0.7717889916138148	16
ENSG00000070087	53	-0.2893242554250796	0.4519677052667744	46.64999999999999	0.41103349838487474	0.7481489669773576	16
ENSG00000070159	41	-0.14649455834281055	0.20888788957484808	5.199999999999999	0.2765987266247547	0.33316340337638173	6
ENSG00000070182	18	0.4273491407507218	-0.4572209059217885	2.885	0.616657477038979	1.025279145679199	4
ENSG00000070190	12	-0.5393673791807845	0.40392442632196346	7.772500000000001	0.3623357356345901	0.376813192245375	2
ENSG00000070193	26	0.008812612085612464	-0.0443516308089658	3.5575	0.09973265519040164	0.09178074440772221	2
ENSG00000070214	54	0.3333276159473727	0.0931387594660343	12.437500000000002	0.4168870425938557	0.5764033180340008	6
ENSG00000070269	54	-0.22815379195631447	0.37636595231733255	5.8500000000000005	0.3284816022356777	0.5876732907969635	11
ENSG00000070366	54	-0.1915778101814824	0.38491414436273536	18.389999500000002	0.3120161665211122	0.5593188579124491	18
ENSG00000070367	50	-0.42088845668835984	0.362487012953433	3.39	0.6109660574412532	1.1807905003857433	6
ENSG00000070371	52	-0.46822564568885916	0.4932490751200036	3.335	0.40273201336743464	0.6876571174921402	8
ENSG00000070388	19	-0.35730387108534656	0.302990819759821	2.19	0.17512512512512513	0.12999539358215073	2
ENSG00000070404	54	-0.159823043285704	-0.273193652241956	24.340000000000003	0.3248541249026193	0.5142023328960265	7
ENSG00000070413	54	0.28042978460173973	-0.20472330873057548	29.214999999999996	0.4177203190162523	0.5535959924669904	5
ENSG00000070423	54	0.26514811716055287	-0.3250181674253961	22.979999999999997	0.18281515775823076	0.47830438694342126	4
ENSG00000070444	54	-0.213037782086339	0.31375854336727776	9.87	0.07639485295658421	0.30833977374786276	7
ENSG00000070476	54	-0.6980196659579981	0.508114343131348	9.21	0.3263099785810498	0.3867262353059594	3
ENSG00000070495	54	0.7262614691087321	-0.517829166120846	19.8025	0.43581016779163323	0.5238355005674411	6
ENSG00000070501	54	-0.3572634885084652	0.6745456070218369	13.989999999999998	0.3314944152824042	0.7054130240413441	12
ENSG00000070526	36	0.876855279189297	-0.7072191772250922	2.025	0.5191167152327406	0.8714255148925062	10
ENSG00000070540	54	-0.3578190662927361	0.38948353952438475	16.5824999995	0.2729512239490097	0.6090946312364052	9
ENSG00000070601	7			1.33	0.0	0.0	3
ENSG00000070610	54	-0.3597289876486022	0.5257345084494781	72.91499999999999	0.19203321757408293	0.4112346020135442	8
ENSG00000070614	54	-0.21751280448521187	0.27863348801221904	16.0549995	0.17333839451024213	0.6547259912551908	8
ENSG00000070669	54	-0.04112598924073393	0.2435424808824982	19.587499999499997	0.5255483427016705	1.3159875607541272	14
ENSG00000070718	53	-0.2355927453838565	0.28392428189563057	8.78	0.3102789453572793	1.1632756668375364	13
ENSG00000070729	5	-0.4669108668556552	0.7157726444049556	2.5200000000000005	0.09065934065934078	0.08773744635095726	6
ENSG00000070731	38	-0.6142715791346087	0.5997203376365847	6.547499985	0.3543032952797345	0.7664470913017779	7
ENSG00000070756	54	0.030834938795795627	0.48133915463018845	389.86999999999995	0.16490557366313807	0.3753011278956262	21
ENSG00000070759	52	0.23213181451365977	-0.007701883162142125	3.46	0.4250559284116331	0.8588591663740345	4
ENSG00000070761	54	-0.31125802732180974	0.2569611127408963	17.785000500000002	0.2098776054473801	0.39706230622912453	3
ENSG00000070770	54	-0.33675229287049835	0.33264896649211345	16.165000499999998	0.1055804005444293	0.4023306433647254	4
ENSG00000070778	52	-0.7595529835310938	0.7663605445302513	7.215	0.4081407418113019	0.7332162134988358	7
ENSG00000070785	54	-0.13788436756962244	0.23110114161301784	16.105000000000004	0.2065416779349396	0.47788134178326397	10
ENSG00000070808	25	0.5809311246553389	-0.6269229115357792	4.529999999999999	0.4570266239991255	0.8242151262026206	6
ENSG00000070814	54	-0.046104970708942525	-0.37701453634559445	13.209999999999999	0.0989114943033102	0.31082991076286803	12
ENSG00000070831	54	0.17649590551016994	-0.11490973058302469	91.91999999999999	0.42575606890156437	0.5571062329072112	5
ENSG00000070882	45	-0.45950930907081605	0.5372160437415702	2.9600000000000004	0.47710331913646037	1.1920163274585085	12
ENSG00000070886	8	-0.29019484868234213	0.35292677861518623	1.235	0.2751700930906591	0.19619157686250943	2
ENSG00000070950	37	-0.7787960305759088	0.7758858527013747	2.6399999999999997	0.38910675381263615	0.9076255542032071	8
ENSG00000070961	50	0.5353006497132609	-0.550772415215943	4.3275	0.5306477337647302	0.8916551262304583	5
ENSG00000071051	54	0.6218798390454455	-0.4630982510099634	26.684999999999995	0.3869313565553585	0.35741887556999674	6
ENSG00000071054	53	-0.5473052562485521	0.5454541722831516	15.839999999999998	0.36452817685383787	0.9217881272522126	14
ENSG00000071073	53	0.0890050706672058	0.02983564521810268	7.08	0.5453454847193508	1.1680097063227168	9
ENSG00000071082	54	0.5075968118024689	-0.5508794009747232	1964.8974999499997	0.08159637186804591	0.19613331883557406	11
ENSG00000071127	54	-0.43976789969026087	0.6259700400313748	103.465	0.5844771990625499	1.3607655064657769	15
ENSG00000071189	54	-0.19825948705670476	0.1983141746053582	8.427500149999997	0.5062469452590421	1.0326018459185269	11
ENSG00000071205	52	0.6292785562779051	-0.23531700121302943	15.574999499999997	0.2912632257516127	0.3041258366905051	3
ENSG00000071242	53	0.19020265718546825	-0.09296896574632366	17.499999999999996	0.4648318010081455	0.9615574059410972	13
ENSG00000071243	54	0.4117016312990957	-0.25501926965918287	8.087500000000002	0.18036714997331432	0.2309142053845461	5
ENSG00000071246	52	-0.29668374444423096	0.41667540632396916	9.6649995	0.474000563217508	0.9794240549373358	5
ENSG00000071282	53	-0.5410042361969107	0.5297587753310825	18.199999969999997	0.18075260000190108	0.37065489808974295	6
ENSG00000071462	54			31.989999999999995	0.0	0.0	1
ENSG00000071537	54	-0.546084201712274	0.6471512186060377	12.549999497000002	0.1347650171179583	0.40649294948458264	3
ENSG00000071539	13	-0.9073937111451694	0.946138971199665	1.245	0.3504063038660429	1.0946871829769913	6
ENSG00000071553	54	-0.015893442054463445	0.01824205756387689	67.215	0.12673314480483644	0.4387284521187944	9
ENSG00000071564	54	-0.3167002030883176	0.6376075505243228	20.920000209999998	0.08531191498490898	0.3435770914452232	16
ENSG00000071575	54	-0.06588300227920042	0.1024899633077295	19.89499935	0.30814565802796207	0.37412648530847836	4
