gene_id	n_tissues_used	n_isoforms	dominant_isoform_switch_range	isoform_entropy_range	log1p_gene_expr_range	median_gene_tpm
ENSG00000112655	47	16	0.4701024917207062	1.1490073286239924	3.83840633464591	6.98
ENSG00000112658	54	1	0.0	0.0	2.515908198798073	20.965
ENSG00000112659	54	5	0.3516625332012887	0.2857402666616977	1.854699269001929	8.969999999999999
ENSG00000112667	54	3	0.11235990781561711	0.2528036538302983	2.7368845460890046	41.61
ENSG00000112679	54	16	0.3604422604422603	0.7163001600741092	2.003051662378436	30.30249985
ENSG00000112685	54	3	0.10622102514999754	0.33604126070470774	1.8803128665695	8.375
ENSG00000112695	54	7	0.13091419683126837	0.30587761760889887	3.19420587685615	181.91000000000003
ENSG00000112697	54	4	0.019280875455966684	0.1127702514824045	2.388975489669517	36.81
ENSG00000112699	54	8	0.4479444913661767	0.8989075436804583	3.6180366013107044	9.912500000000001
ENSG00000112701	54	8	0.2500705976721902	0.4203879144097049	2.5596134243548248	32.0625
ENSG00000112715	54	19	0.20923991866445807	0.4891798996430087	3.9937455068503955	27.9550002
ENSG00000112739	54	8	0.23828726241964582	0.5286741337707699	2.4342045860691406	30.524999899999997
ENSG00000112742	7	9	0.05263157894736836	0.2239776382626156	2.331172549845958	3.42
ENSG00000112759	54	8	0.528878115556201	1.1689380870051296	3.3062706091738097	16.0099999
ENSG00000112763	54	7	0.245397174831347	0.4560017412654571	2.1531345473707253	18.07749995
ENSG00000112769	49	17	0.37027428279683555	0.8201770671698938	3.994444137256698	15.23
ENSG00000112773	43	5	0.2750545833740672	0.5105873033518074	2.763019265214015	6.55
ENSG00000112782	34	8	0.36531445179642574	1.1373823983167881	3.4757998255174476	2.88
ENSG00000112787	54	6	0.2464158646324348	0.3937741289275192	2.1714902581836153	20.72749949
ENSG00000112796	42	3	0.2784262911081896	0.3412723477746008	2.519710571982692	3.9574999
ENSG00000112799	33	2	0.3162118780096308	0.6239810355239744	3.4621349582774084	2.27
ENSG00000112812	24	14	0.6330275345509639	1.1460701631126444	1.94876321803772	3.5149999849999998
ENSG00000112837	22	6	0.20431977642064403	0.5542376265205754	2.9704144655697013	3.4324999949999997
ENSG00000112851	54	10	0.5224772219357057	1.0817710901156645	2.1142368283332305	8.18
ENSG00000112852	25	5	0.22881355932203395	0.12610286278426253	1.3467736029576072	1.47
ENSG00000112855	54	9	0.1948096908109045	0.44080806552427243	1.9850940474237726	22.47249985
ENSG00000112874	53	3	0.3765903307888041	0.6842631075482174	1.0872291264824698	4.01
ENSG00000112877	44	3	0.178848898049786	0.40615539424264147	1.9276660372347014	1.8050000000000002
ENSG00000112893	47	4	0.32852246951570485	0.6913626478762692	2.2637822019538825	3.755
ENSG00000112902	41	3	0.39903846153846156	0.6726198700366391	1.7974413026954859	2.57
ENSG00000112936	40	3	0.09038182696955055	0.361801962173256	5.789599968711604	69.947500015
ENSG00000112941	54	3	0.02508591237703872	0.11722144319072995	2.3139877250918577	9.309999999999999
ENSG00000112964	36	13	0.4227053140096618	0.8278805047385651	2.6533711719205284	3.3899999999999997
ENSG00000112972	53	3	0.2685348854305769	0.19115633510994146	2.9357430430540727	14.57
ENSG00000112977	54	3	0.015056118258965134	0.07811723495284449	3.231633652156645	47.769999999999996
ENSG00000112981	36	3	0.08404966571155692	0.34678740300982813	3.320600284396944	3.97
ENSG00000112983	54	19	0.4625173000642337	0.8015421826176858	2.8653613490105414	23.375
ENSG00000112984	9	5	0.4146779341360801	0.5510833809471747	2.3068313367945166	1.33
ENSG00000112992	54	8	0.2143261657527628	0.49808212148232145	3.117843599636633	17.337499864999998
ENSG00000112996	54	3	0.45342286334257975	0.6734406992230174	2.4442474810951023	13.030000000000001
ENSG00000113013	54	5	0.03831130462767096	0.11081124846174051	3.179740229307504	72.15749765000001
ENSG00000113048	54	13	0.43809534014439466	0.6176836444820017	2.4877005051275662	24.75
ENSG00000113068	54	5	0.26545316976715205	0.42831097622848596	2.2242317787475305	43.845001499999995
ENSG00000113070	52	1	0.0	0.0	3.183516192739786	7.8149999999999995
ENSG00000113083	35	6	0.4465435182691646	1.1781338134483237	4.679256724697833	4.325
ENSG00000113088	15	1	0.0	0.0	2.422620019581132	1.66
ENSG00000113108	53	10	0.590427423369604	1.3747755513727593	2.6193845640165536	4.985
ENSG00000113119	54	8	0.3635095935153355	0.8465927163206015	2.2048491658527176	6.26250005
ENSG00000113140	54	6	0.48388280162430836	0.7638174803502585	4.78013184111118	190.0875
ENSG00000113141	54	7	0.15167302404232186	0.5336236753134362	1.9849857494814795	61.14
ENSG00000113161	54	6	0.1771198473035407	0.49842375750178286	2.8594392111267393	7.7375001
ENSG00000113163	54	7	0.47721960579103445	0.785897863314389	1.9148195431882895	13.6675
ENSG00000113194	54	4	0.04421261349543959	0.22681174590734024	2.3068616497613057	12.905000000000001
ENSG00000113196	5	1	0.0	0.0	3.3779666629469944	10.389999
ENSG00000113205	11	2	0.0	0.0	0.35617730770054545	1.25
ENSG00000113209	37	2	0.012403100775193798	0.06677310294523787	0.9745596399981308	1.57
ENSG00000113211	16	2	0.0	0.0	0.4605844073292439	1.4449999999999998
ENSG00000113212	21	1	0.0	0.0	0.9718605307185897	2.09
ENSG00000113231	46	9	0.5979091274628066	1.5072273485042293	3.950669500937168	7.344999995
ENSG00000113240	54	6	0.5139128479833288	1.057343933743304	3.956421694535087	14.635
ENSG00000113248	45	2	0.11572700296735905	0.3583239891709834	1.482050074457983	2.22
ENSG00000113263	9	5	0.10781499202551847	0.13829504608754295	1.7676619176489947	2.0
ENSG00000113269	54	5	0.5882932631042392	1.1417910918664047	4.269393359686975	44.74
ENSG00000113272	53	3	0.4781660032434027	0.7366746247704535	2.1082099944110317	5.87
ENSG00000113273	54	6	0.36519466713912385	0.9495095880522776	1.8617518410480898	2.7
ENSG00000113282	54	7	0.2971198288082293	0.4576699510624975	2.4296380770933177	19.4024997
ENSG00000113296	48	7	0.34734637431354465	0.6432925816895649	4.389240649990294	10.455
ENSG00000113300	54	7	0.3091906797697703	0.6141156421541669	2.183514464039197	6.035
ENSG00000113303	6	9	0.34045538709085854	0.7476852166815833	1.5397159122236326	4.202499995
ENSG00000113312	54	4	0.08254538061073124	0.23793204373430954	1.7670363311412602	33.95
ENSG00000113318	53	3	0.06227106227106227	0.23317123607851165	1.2927683031090669	2.98
ENSG00000113319	43	5	0.39181634937114473	0.5645205115552607	2.0585946800403128	2.69
ENSG00000113327	14	24	0.5742342614043987	1.571477681292638	3.079044573160513	12.0149999
ENSG00000113328	54	9	0.2514347316686817	0.3156744119325996	2.654937645781805	49.214999985000006
ENSG00000113356	30	6	0.6284604519774011	1.1569477121580802	1.6164135162400388	1.6400000000000001
ENSG00000113360	53	12	0.277925869510028	0.4337518543941483	1.9277104129966671	9.625
ENSG00000113361	29	2	0.48692810457516333	0.6928053927168389	1.8653395047219126	1.99
ENSG00000113368	41	7	0.31406263685389313	1.0051127313580208	3.932313271598888	2.0
ENSG00000113369	54	4	0.08640120210368152	0.3852124995231273	2.813096994335287	17.130000000000003
ENSG00000113384	54	3	0.011579818031430933	0.06503136701034541	2.2557764354174745	32.605000000000004
ENSG00000113387	54	10	0.189033385959594	0.4313438517208088	3.43659145415256	100.912499855
ENSG00000113389	30	6	0.28839167440290836	0.5767717160819592	1.7840811126514762	3.3499999999999996
ENSG00000113391	54	6	0.3054492142975057	0.7068512193171029	2.049029841261812	6.887499999999999
ENSG00000113396	14	4	0.3357704512673901	0.42056820826833874	1.9697168293983822	5.077500075000001
ENSG00000113407	54	14	0.14649256467245608	0.4093021784131401	3.4891797935933666	18.87
ENSG00000113430	8	6	0.06705868464932341	0.24607625831970587	1.8460223277874221	6.7425
ENSG00000113441	54	3	0.2954980204399843	0.4984179994749925	2.1000608288825715	6.822499985
ENSG00000113448	28	21	0.6890830988001777	1.5544600598792262	0.9600933545325481	1.3
ENSG00000113456	53	5	0.17908113284975363	0.36886132791764625	2.024935348197502	9.77
ENSG00000113460	53	2	0.2183938187272707	0.24513586681579502	2.338588981750048	12.47
ENSG00000113494	16	20	0.2422474968406726	0.6150395228845351	2.3240511528889236	1.95
ENSG00000113504	54	4	0.1113692902196457	0.36200146031407454	2.511339906856156	14.3849995
ENSG00000113522	53	8	0.4902108938048417	1.1072157773411582	2.0439012346663095	8.33
ENSG00000113532	18	4	0.4316601477618426	0.8691397361518495	2.070910106630367	1.7850000000000001
ENSG00000113552	54	10	0.18630987748634809	0.7020032010239363	1.9763347257414678	15.625
ENSG00000113555	37	3	0.14960629921259838	0.42202556572033373	1.927008641287757	2.33
ENSG00000113558	54	11	0.1593067207199393	0.22780123800454177	2.112177147798646	414.962498
ENSG00000113569	53	5	0.4165835953275566	0.79356384031841	3.558380335850933	4.13
ENSG00000113575	54	4	0.5853313976236381	0.967960850167764	2.201776836216526	40.11
ENSG00000113578	32	14	0.5452883091551872	1.1851853600623994	4.372263786244786	19.060000109500002
ENSG00000113580	54	16	0.3343134305600772	0.5361579667692168	2.1577605832934816	12.475000000000001
ENSG00000113583	54	3	0.1801055915526758	0.5069353663747068	2.546160737058044	18.54
ENSG00000113593	54	10	0.2887089090042877	0.9697305714299326	2.1388567297669088	12.7575
ENSG00000113594	52	7	0.15135135135135136	0.5299306294438152	2.2771656633440616	7.82
ENSG00000113595	53	7	0.2966643009226402	0.8135101861046888	2.081063602051704	5.14
ENSG00000113597	53	6	0.5038220945197689	0.9224462412691472	1.2333315650197225	6.575
ENSG00000113615	54	3	0.11933547338141481	0.34579475835250906	2.5356316008809117	5.455
ENSG00000113621	54	9	0.33648899802590393	0.5048218570456207	2.6997000230132286	30.695
ENSG00000113638	53	7	0.24995322106388673	0.7946625839008936	1.5567463423584615	5.11
ENSG00000113643	54	6	0.4145985401459854	0.7200329235787254	3.0504744242890824	23.7675
ENSG00000113645	35	12	0.24719312710053648	0.5584206556251052	3.3944156093845725	16.650000000000002
ENSG00000113648	54	14	0.4584382761562057	0.9815229823908528	2.167802747153653	57.899999835
ENSG00000113649	53	9	0.2963611068278409	0.5099662716426567	2.246626439346001	12.92
ENSG00000113657	51	8	0.39344014585160203	0.47594089467894163	4.523654293857849	29.81
ENSG00000113658	53	11	0.5835478504509237	1.1499425333995266	1.991609770972503	9.4
ENSG00000113712	54	11	0.331123542749867	0.395764166860868	2.303832235122019	50.182499
ENSG00000113716	54	4	0.09534759358288769	0.2898909787252915	2.0213468608016543	12.2125
ENSG00000113719	54	9	0.0661510479319165	0.31616941812828986	2.426848416990332	58.185
ENSG00000113721	52	9	0.25512733281096733	0.20831165564567655	3.463110080722059	39.787499999999994
ENSG00000113732	54	4	0.157249679538494	0.235694479166495	2.2887468339990247	189.48999999999998
ENSG00000113734	54	5	0.17728945778168448	0.48598920724479555	2.180065979422314	7.5
ENSG00000113739	32	4	0.21366407007228416	0.6193899029741529	3.839452260897693	3.27
ENSG00000113742	54	9	0.518316914678581	1.1870894643522867	2.357415025506146	8.530000000000001
ENSG00000113749	40	3	0.2303648959767879	0.4651858284450537	2.9773136880299726	2.795
ENSG00000113758	54	7	0.45824604701043836	0.904381723563522	3.8998822966786073	31.53
ENSG00000113761	54	8	0.2905887751603753	0.4972183791920253	1.6942509288529142	6.35250005
ENSG00000113763	15	3	0.12252384446074827	0.37714625533123464	3.4943407133813897	10.5
ENSG00000113790	49	6	0.08088235294117652	0.280919112473229	3.404737161174502	1.85
ENSG00000113805	36	2	0.18553879683978503	0.07658466944589537	1.816925590344396	2.625
ENSG00000113810	36	18	0.32120546042622045	0.7311927604749218	2.7896676502081004	2.1950000000000003
ENSG00000113811	54	3	0.1572377065501993	0.15058466847461138	1.9308054638368164	45.5225005
ENSG00000113812	54	5	0.2785789596470312	0.37185024017973345	2.167793827159313	7.970000000000001
ENSG00000113838	53	6	0.19252275347108716	0.34384020130197057	1.9028927639716222	5.724999990000001
ENSG00000113845	54	8	0.38423756885019567	0.48825009068018055	2.3185216852568584	51.94
ENSG00000113851	54	5	0.2875707872191857	0.7041202062073232	2.091521067334437	15.32
ENSG00000113916	53	9	0.4445642372377534	0.7667339300510957	3.1658630047157863	67.53
ENSG00000113924	9	7	0.1316335391678678	0.33572237689957796	3.065885520234309	19.6
ENSG00000113966	50	8	0.44916385334066117	0.7909462999187823	1.7487776466543696	3.22250009
ENSG00000113971	53	6	0.3749444585123004	0.5257190663150865	2.2775236623986745	6.53
ENSG00000114013	23	8	0.4935977012962531	0.974877101797186	2.834603005202589	1.7149999999999999
ENSG00000114019	52	12	0.14567556504195783	0.21026287935014565	2.7935878981961846	18.897499752
ENSG00000114021	54	4	0.3252181242457012	0.5482391713221868	2.7666926617146537	10.139999999999999
ENSG00000114023	54	3	0.1966886202619179	0.25467644065306383	3.3526884279493565	54.325
ENSG00000114026	54	15	0.2442473767295014	0.5594378448908468	1.8703690678397866	11.712500215
ENSG00000114030	54	10	0.6682346917208478	1.4109543599318832	1.8150864344285744	15.36
ENSG00000114054	54	17	0.5283011028924847	0.9782351664470457	2.918358097741658	13.004999999999999
ENSG00000114062	53	23	0.4392079023018463	1.0250773519335523	1.6240561129436548	7.455000299999999
ENSG00000114098	54	18	0.48030226506461116	1.016255405283502	2.606617148041594	11.607500000000002
ENSG00000114107	53	13	0.25904240104866916	0.5761434745776224	2.663290365773811	8.785
ENSG00000114115	51	5	0.07389365052292352	0.28883644253065976	5.237652183137715	13.855
ENSG00000114120	52	10	0.2217186745733487	0.7609517339935062	1.6944723268872335	20.780001000000002
ENSG00000114125	54	6	0.19748954608886238	0.5222765466352938	2.088754330163029	63.120000000000005
ENSG00000114126	54	20	0.4201385671576904	0.9975936147372138	3.401082034756208	9.252500000000001
ENSG00000114127	54	9	0.24987404077203312	0.7739574657831012	1.7039933752214693	6.012499999999999
ENSG00000114166	54	3	0.0	0.0	2.112382091762137	12.1375
ENSG00000114200	41	5	0.28237795343058497	0.3993559079859097	2.830589053295121	4.39
ENSG00000114209	54	16	0.3259474266184158	0.8053888029810838	2.535064236572713	24.3000002
ENSG00000114251	29	6	0.6224139041826773	1.281115752684231	3.9068094514432117	2.47
ENSG00000114268	48	13	0.28358208955223874	0.7928531365803945	2.8492460407694273	2.3600000000000003
ENSG00000114270	42	3	0.36488029030240776	0.8507155301268943	3.2001874280717475	3.5300000000000002
ENSG00000114279	30	7	0.42945399899816333	0.5848423324129339	3.6507881029912133	6.5725
ENSG00000114302	54	7	0.5963724270541452	1.3100440745566093	3.52922121122423	8.804999975000001
ENSG00000114315	53	1	0.0	0.0	3.878709723667659	20.92
ENSG00000114316	54	12	0.21273453398562453	0.32839756739238424	1.6857569538027235	29.700000000000003
ENSG00000114331	54	10	0.402657901105106	1.0470113362708402	2.0829939432842037	8.094999999999999
ENSG00000114346	47	13	0.33455590800951623	0.9848554822411695	2.0161780924599175	2.135
ENSG00000114353	54	9	0.3395887174842508	0.5123820637862581	2.534374497989499	112.19500000000001
ENSG00000114354	54	9	0.1831686400969565	0.504714414131902	2.5488016912639035	49.4025
ENSG00000114374	47	8	0.37579992104982934	0.7617543284956207	2.282739663225433	14.030000000000001
ENSG00000114378	48	9	0.34960227110504294	0.8155092103960455	3.7434285811353805	4.612500002
ENSG00000114383	54	6	0.40674855929633014	1.0701648086817355	2.0336452023520053	24.7225
ENSG00000114388	54	8	0.4482954930860393	0.8861431407076004	1.906906067818176	8.705000035
ENSG00000114391	54	4	0.021360961818835622	0.08960676632992065	2.8317138534334862	897.58
ENSG00000114395	54	6	0.27455166396010383	0.41782976381191295	1.7663539457926323	9.125
ENSG00000114405	51	6	0.3626367958721355	0.4568418097897302	2.985625505884217	10.205
ENSG00000114416	54	14	0.39462893641947816	0.6106623440571295	4.139740765853219	26.515000001
ENSG00000114423	38	6	0.5728604592797089	1.126895834465618	1.5040773967762737	2.2724999950000004
ENSG00000114439	54	24	0.5742403207825039	1.456864445346749	3.2128964454947213	7.22
ENSG00000114446	53	4	0.19553402114947166	0.30950765106655986	3.9362674472664185	17.259999999999998
ENSG00000114450	51	5	0.2597402597402598	0.6226604931530612	2.5232728010034924	4.78
ENSG00000114473	50	10	0.44247214304223886	0.9535793038237056	3.2736292093847474	3.08
ENSG00000114480	54	3	0.4481382978723404	0.5825896719875276	3.403832603236602	11.5449998
ENSG00000114491	53	10	0.16084295064247983	0.4048057333335111	2.1167002085048416	10.00999996
ENSG00000114503	54	9	0.3005708938070263	0.7336935013037327	2.915764162309496	31.3
ENSG00000114520	54	5	0.2673645349959961	0.8293919006887502	3.0053941556195736	12.114999999999998
ENSG00000114529	23	6	0.24926202755839733	0.34936519030850177	3.0397608004820666	2.95
ENSG00000114541	51	13	0.29888242147584343	0.8934893694083911	2.79128658497516	5.27500002
ENSG00000114544	54	19	0.34106984273284346	0.7227232763334297	3.1285476277612774	26.445
ENSG00000114547	12	9	0.44682926458978556	1.1073683833867196	4.9202714018477405	2.035
ENSG00000114554	53	2	0.03643724696356265	0.15645132638456577	2.521274293958875	9.35
ENSG00000114573	54	5	0.4549843794376597	0.7033963234192134	2.8324747006642674	13.305
ENSG00000114626	54	9	0.3539353225396287	0.46487790778046967	2.9673091026305904	35.375
ENSG00000114631	51	1	0.0	0.0	3.8645895846995293	5.0950003
ENSG00000114646	17	5	0.09068312478863727	0.268355713143534	3.3365193358936183	37.52
ENSG00000114648	54	5	0.4104921823971762	0.46588006785488056	2.3316327784342765	7.595
ENSG00000114650	54	8	0.46532948971987453	0.8375701391833628	2.587472854945908	11.7625
ENSG00000114654	20	1	0.0	0.0	1.0777695166485177	1.6375
ENSG00000114656	12	7	0.2327751196172249	0.28390695664048926	2.892133872889564	1.495
ENSG00000114670	45	14	0.4758349184718319	1.297887592933342	2.393856676328686	2.765
ENSG00000114686	54	7	0.20467711914132902	0.5238725040547257	3.133450271663495	29.935000000000002
ENSG00000114698	52	10	0.17643573525026301	0.3684357384699757	3.2002700713941534	12.655
ENSG00000114735	54	6	0.417026933015305	0.6574303678829809	2.4400151260342255	13.05
ENSG00000114737	41	2	0.056215589684149414	0.21642503661664256	2.7692938263429285	7.2049997
ENSG00000114738	54	8	0.3366026658574655	0.8388728681280064	3.2151375127451094	14.2474995
ENSG00000114739	35	1	0.0	0.0	1.1647120903726336	1.36
ENSG00000114742	54	10	0.2716097651344289	0.5315154424511664	2.1940384116913423	16.7025
ENSG00000114744	54	3	0.1638797527889011	0.45487349735698074	1.9534008207844709	7.154999999999999
ENSG00000114745	54	14	0.3675332944666459	0.5971372778464472	1.896614076589036	27.71
ENSG00000114757	17	17	0.5041430613125568	1.1965882492816977	2.6689102927649397	5.430000000000001
ENSG00000114767	54	1	0.0	0.0	2.226659581086179	11.8125
ENSG00000114770	54	12	0.2867750506686	0.47200869519106314	3.4264318528406976	20.975
ENSG00000114771	10	2	0.015391653867520616	0.07951627379447523	3.97227433242661	4.375
ENSG00000114779	54	7	0.4101693227091633	0.6206394872429205	2.137090854875855	42.3949995
ENSG00000114784	54	1	0.0	0.0	1.9494317008082138	65.91
ENSG00000114786	6	27	0.28861741547012504	1.0835998162042806	1.1543011945286983	2.8924999975
ENSG00000114790	45	4	0.3054336162325627	0.5093400861315898	2.262225954302466	3.37
ENSG00000114796	54	14	0.5074630557299875	1.2844875418988295	1.541093444276723	9.562499985
ENSG00000114805	11	5	0.4816263140704047	0.8548813449214183	1.9185477479676873	2.1950000999999997
ENSG00000114812	44	14	0.34184533148661217	0.6089185101924635	4.289821311183329	5.407500000000001
ENSG00000114841	54	4	0.28805409404707905	0.488450416744174	2.4516053639623543	3.75750005
ENSG00000114850	54	7	0.37936295451634433	0.7866342662650313	3.61295454381054	45.5350005
ENSG00000114853	53	2	0.3132212593015653	0.22153286094110436	3.129490141740905	21.87
ENSG00000114854	51	2	0.16308243127657662	0.4447460880081423	7.9725424526659125	3.0
ENSG00000114857	54	5	0.4715394331394058	0.6130856396064104	2.969586993449669	30.3724985
ENSG00000114859	49	16	0.4634249944109099	1.022529960663939	2.459967701440748	3.19
ENSG00000114861	53	20	0.40407243438429463	0.9677654768421902	2.371985628571437	9.98499897
ENSG00000114867	54	29	0.3542959689618734	0.9377676561829338	2.965259465345724	60.367500855
ENSG00000114902	51	3	0.43594987663939755	0.8340115247629444	3.6587023015292375	2.2800000000000002
ENSG00000114904	53	6	0.43290212651312904	0.7869398593073863	2.2412508260927098	4.8
ENSG00000114923	49	9	0.33532876164780534	0.9786192504709325	4.214792124913458	10.2
ENSG00000114933	53	3	0.1568627450980392	0.434430783541286	1.3373203565234308	3.4699999999999998
ENSG00000114942	54	7	0.3967305994132075	0.5355009200140088	3.147428330354332	84.6300014
ENSG00000114948	37	3	0.46351992409867154	0.8065013748092328	2.490948964243963	4.18
ENSG00000114956	54	8	0.27501084634120043	0.28302186730867396	1.8093306290708875	45.510000500000004
ENSG00000114978	54	5	0.3464795433702901	0.7347931852427743	2.8963969095370823	23.11
ENSG00000114982	54	15	0.32395832060223817	0.417978068220475	2.2618683117938936	19.3424995
ENSG00000114988	54	7	0.2588333619234927	0.7661949914898754	2.21377636885891	10.5475
ENSG00000114993	53	6	0.47924764804187725	0.6287559395193215	2.9139559624413645	12.855
ENSG00000114999	53	3	0.13676268070574016	0.3927451911281359	1.5717166955920931	10.37
ENSG00000115009	8	3	0.08263227828750697	0.3316745974809632	1.055850429330028	1.98
ENSG00000115020	54	8	0.11337817139972883	0.4481720833119068	1.7989108703856802	5.64
ENSG00000115041	50	6	0.4774774774774775	0.9835598561935521	2.959546167007287	8.96749986
ENSG00000115042	54	4	0.3810792481183591	0.5357858780914087	2.795840282612838	16.310000000000002
ENSG00000115053	54	6	0.3051774126985521	0.5932491328729768	3.187381982412576	147.1974979
ENSG00000115073	54	1	0.0	0.0	2.4519109057946493	39.217501
ENSG00000115084	53	6	0.1594607462761371	0.28132047335407107	2.0003147808710393	12.34
ENSG00000115085	25	3	0.21808143547273984	0.6059615571160886	2.734561326650542	1.86
ENSG00000115091	54	5	0.09704769535241431	0.4954422283974296	3.0753161925562256	42.5
ENSG00000115107	46	4	0.24470719695145826	0.5997292339142808	3.3921769344251316	4.825
ENSG00000115109	53	8	0.42648554717301007	0.697786745664688	2.2103653708972777	6.75
ENSG00000115112	18	1	0.0	0.0	3.4126644350163255	8.635
ENSG00000115128	54	1	0.0	0.0	2.2463515652608548	67.1875
ENSG00000115129	54	6	0.4853705787968774	0.723966580003297	3.502822707178005	12.38250005
ENSG00000115137	52	6	0.21366848586621884	0.5471054221483007	2.0255011515340886	3.3274999999999997
ENSG00000115138	51	5	0.2523761017743328	0.3988344086922355	9.337543631964014	2.54
ENSG00000115145	54	2	0.0	0.0	1.5259507681670001	5.609999999999999
ENSG00000115155	5	6	0.23193375152021733	0.6988153007815954	1.8311484642250688	6.21
ENSG00000115159	53	11	0.5799854512978595	1.2296089781530268	2.2596190571106023	5.96
ENSG00000115163	8	6	0.267416934619507	0.7303116464643413	2.4180809876180778	2.1675
ENSG00000115165	35	6	0.30673758865248235	0.782330371757105	4.072695179722774	3.085
ENSG00000115170	52	10	0.070714550166605	0.33421042411990454	1.9282992245650024	9.360000000000001
ENSG00000115183	45	1	0.0	0.0	2.032461332755643	5.19
ENSG00000115194	11	7	0.2690719408824169	0.9028172720563047	3.0989442563521177	4.3
ENSG00000115204	54	14	0.2917480015479238	0.5870971733408589	2.2489455271224807	46.5225
ENSG00000115207	54	8	0.39296068043995636	0.6393100135928678	2.042476319552361	18.725
ENSG00000115211	54	7	0.31871131931345187	0.6523111178547544	2.49588604111527	25.582500295
ENSG00000115216	54	5	0.42643297214278003	0.7379733894046024	1.7895585565332977	52.265
ENSG00000115221	18	9	0.34721654966533766	0.5973911861248947	3.0115485561023636	2.1225
ENSG00000115226	51	1	0.0	0.0	3.655995057374529	8.22
ENSG00000115232	24	4	0.12149532710280364	0.43552605568073083	3.1539860225264165	1.3850000000000002
ENSG00000115233	54	2	0.006250000000000089	0.03795026427643379	3.027190173118221	18.5275
ENSG00000115234	54	5	0.14944221471517305	0.44675114659123516	1.309638318322035	54.7475
ENSG00000115239	54	15	0.23661442006269584	0.6550593394153051	1.9021075263969203	8.6774999975
ENSG00000115241	54	1	0.0	0.0	3.0937033773814915	39.555
ENSG00000115252	47	8	0.5369813489789516	0.9136862871708042	3.0695266076782737	7.18
ENSG00000115255	49	3	0.41208459214501514	0.677608288645604	5.140461915857559	6.460000000000001
ENSG00000115257	38	6	0.14796747967479684	0.38390913498110646	4.128960144631439	1.6800000000000002
ENSG00000115266	15	7	0.08117157743213455	0.18431784110380456	2.247473621530979	19.099999999999998
ENSG00000115268	54	12	0.03172695539239023	0.14780381620118152	1.8523415452162855	1125.54500005
ENSG00000115271	53	7	0.4110575894256243	0.6315302040829358	3.7182266634124916	7.619999999999999
ENSG00000115274	54	7	0.21316807361040846	0.5885036507215426	1.926250276007937	24.455
ENSG00000115275	54	5	0.10745614035087725	0.3411635088934025	1.4511318806151983	3.8200000000000003
ENSG00000115282	54	7	0.20263548986953245	0.3116991192513513	1.671187489101303	11.059999990000001
ENSG00000115286	54	8	0.345308670191383	0.5122810764618495	2.3715149041637824	73.96000000000001
ENSG00000115289	54	3	0.23467092263261902	0.3240186638507313	1.2565821965623631	3.755
ENSG00000115290	37	4	0.3082191780821918	0.7719019971753375	2.7672732809933565	2.15
ENSG00000115295	54	9	0.5611867812406481	1.207860215528752	2.818801565394913	13.58999949
ENSG00000115306	53	3	0.40954778910931744	0.39159098911244333	3.3195193506478877	48.465002
ENSG00000115307	54	2	0.4306884430088158	0.45849973368118707	1.4049126704335477	33.510000000000005
ENSG00000115310	54	12	0.5702260799988539	1.401112303537844	2.925952723122575	169.58499999999998
ENSG00000115317	54	6	0.24729659176232233	0.3198376261132736	1.788631138334961	18.31249975
ENSG00000115318	43	9	0.3000343168222623	0.48004629538723953	1.9951979494629322	2.8200000000000003
ENSG00000115325	49	10	0.42319902319902314	0.6809896142512368	2.2089238534328146	3.99
ENSG00000115339	31	8	0.3455437398706014	0.445562400899439	2.607810355121938	6.85
ENSG00000115350	54	4	0.1393770614233103	0.2550240783314929	1.7678079392408694	43.6725
ENSG00000115353	20	3	0.19154929577464797	0.5819232464931235	1.2246317182450088	1.9675
ENSG00000115355	54	12	0.6248895636967176	1.2692770465960443	2.9623002211994525	9.025
ENSG00000115361	28	1	0.0	0.0	2.4974761313563714	5.675
ENSG00000115363	23	11	0.49064630081098565	1.1270483321571603	2.8988017288100347	3.03
ENSG00000115364	54	6	0.23867401554734297	0.5703378362345686	2.7800607646494773	12.92
ENSG00000115365	53	8	0.48773702740759206	0.9922952827455909	3.051900381434425	18.43
ENSG00000115368	54	4	0.13504443310870662	0.3938515595028881	2.797531888136679	15.72
ENSG00000115380	52	13	0.25499252706645487	0.3138684841176813	5.8842355880979085	44.8175005
ENSG00000115386	31	1	0.0	0.0	9.795386967907742	2.79
ENSG00000115392	53	9	0.23790651327112955	0.6401825016026462	2.66034378681307	9.47
ENSG00000115414	53	14	0.2985759118719637	0.564853775260023	8.421764382528517	34.8150004
ENSG00000115415	54	11	0.23811854960052548	0.6649798085725891	3.58430290236036	21.22
ENSG00000115419	54	7	0.5054338727117601	1.0122005766445188	3.1212001551969317	25.5599995
ENSG00000115421	54	5	0.3660929213950879	0.631145446230978	1.5486925152080837	3.62
ENSG00000115425	51	6	0.42723004694835676	0.9728212129115114	2.6743018943889005	2.9699999999999998
ENSG00000115446	54	5	0.21132068280704064	0.49879420104006644	2.2997508917581704	28.89
ENSG00000115457	54	4	0.07990196078431372	0.22663275659143467	6.355853054301391	60.0474995
ENSG00000115459	54	19	0.22702074629745797	0.744886453194942	2.3109333823855174	14.045000005
ENSG00000115461	51	2	0.005050505050504972	0.03174614907035329	4.800906094833906	107.3
ENSG00000115464	54	11	0.32884115872328673	0.4130845884293757	1.9350933118848324	33.51250065
